temperatura_lst,vegetacao_ndvi,latitude,longitude
31.845014780000042,0.3681719899177551,-12.976838015569578,-38.448657728307026
32.95758029000001,0.18186508119106293,-12.976838015569578,-38.447849244551314
33.56256983000003,0.1312069594860077,-12.976568520984342,-38.47210375722254
34.87167149000004,0.33361300826072693,-12.976568520984342,-38.471295273466836
37.51038292999999,0.09556430578231812,-12.976568520984342,-38.46994780054066
37.23523232000002,0.18806412816047668,-12.976568520984342,-38.46913931678495
36.80114378000002,0.12191013246774673,-12.976568520984342,-38.466713865517825
37.04895023000006,0.13661718368530273,-12.976568520984342,-38.46617487634735
37.35657203000005,0.181660458445549,-12.976568520984342,-38.46563588717689
35.84751620000003,0.18295252323150635,-12.976568520984342,-38.46455790883594
39.426183140000035,0.16541367769241333,-12.976568520984342,-38.460784984642636
42.26143073000003,0.049315400421619415,-12.976568520984342,-38.458629027960754
40.42766300000005,0.030230209231376648,-12.976568520984342,-38.45782054420504
38.70327191000001,0.09871412068605423,-12.976568520984342,-38.4567425658641
38.012831870000014,0.1489187628030777,-12.976568520984342,-38.45593408210839
37.818004729999984,0.2233564853668213,-12.976568520984342,-38.45539509293792
35.44077182000001,0.3202551603317261,-12.976568520984342,-38.4537781254265
34.336751359999994,0.07681722939014435,-12.976568520984342,-38.4529696416708
32.69439275000002,0.21372032165527344,-12.976568520984342,-38.44892722289226
37.66932086000003,0.1457807570695877,-12.976299026399108,-38.46913931678495
37.63684967000006,0.04403650015592575,-12.976299026399108,-38.46617487634735
36.86608616000001,0.22545203566551208,-12.976299026399108,-38.46536639259165
35.55014846000006,0.23386213183403015,-12.976299026399108,-38.46455790883594
40.23112685000001,0.17906461656093597,-12.976299026399108,-38.461054479227876
41.38983562999999,0.12635880708694458,-12.976299026399108,-38.4597070063017
42.08369369000002,0.05352165549993515,-12.976299026399108,-38.458359533375514
41.7436007,0.039488375186920166,-12.976299026399108,-38.45809003879028
39.231356000000005,0.10931049287319183,-12.976299026399108,-38.45701206044934
38.77505033,0.18686293065547943,-12.976299026399108,-38.456473071278864
37.83509483,0.18370415270328522,-12.976299026399108,-38.45512559835269
35.223727550000035,0.2820162773132324,-12.976299026399108,-38.45350863084127
34.43587394000002,0.2757663130760193,-12.976299026399108,-38.452700147085565
34.73836871000003,0.2704586684703827,-12.976299026399108,-38.452430652500325
34.593102860000045,0.29977357387542725,-12.976299026399108,-38.45189166332985
31.995407660000012,0.11610099673271179,-12.976299026399108,-38.45081368498891
31.453651490000027,0.271739661693573,-12.976299026399108,-38.448388233721786
32.390188970000054,0.4159877896308899,-12.976299026399108,-38.447849244551314
37.383916190000036,0.11387117207050323,-12.976029531813872,-38.47021729512589
37.48816580000005,0.11346083134412766,-12.976029531813872,-38.468869822199714
38.22987613999999,0.13545435667037964,-12.976029531813872,-38.46563588717689
37.80945968000003,0.1453496664762497,-12.976029531813872,-38.463479930495
39.503088590000004,0.07636056840419769,-12.976029531813872,-38.462940941324526
39.456945320000045,0.06152237579226494,-12.976029531813872,-38.46240195215405
41.12323006999998,0.08623051643371582,-12.976029531813872,-38.46132397381311
40.087570010000036,0.11293230950832367,-12.976029531813872,-38.460515490057404
40.71990371000004,0.05123363062739372,-12.976029531813872,-38.45809003879028
39.35098670000002,0.0682993233203888,-12.976029531813872,-38.4567425658641
38.479391599999985,0.0603177435696125,-12.976029531813872,-38.45539509293792
38.20082296999999,0.07403132319450378,-12.976029531813872,-38.45512559835269
37.67444789000001,0.0851731151342392,-12.976029531813872,-38.45485610376745
37.438604510000005,0.0987677350640297,-12.976029531813872,-38.454586609182215
36.60460763000003,0.2417721450328827,-12.976029531813872,-38.45350863084127
35.44589885000005,0.2865213453769684,-12.976029531813872,-38.4529696416708
35.03915447000003,0.28936368227005005,-12.976029531813872,-38.452700147085565
